,video_name,frame_count,width,height,question,answer_number,question_id,question_type,a0,a1,a2,a3,a4,answer
188,4483447009,775,640,480,what does the duck do after pecking for a while at the start,2,44834470093,TN,walk a few steps,look down at the grass,move towards fence,walk around,swim in water,move towards fence
189,4006608424,2697,640,480,why was the man on the floor at the end,0,40066084249,CW,fells down,clean shoes,try to adjust shoes,to dry his socks,rub ankles,fells down
190,2793806282,1925,320,240,what is the dog doing,1,27938062826,TC,on the right,swimming,lick baby s hand,playing with sticks,play with ball,swimming
191,4770216656,960,640,480,what does the boy do as the man stood at the side,2,47702166561,TC,walks forward,performing,play swing,hand over the carrot,hold water bottle,play swing
192,3935853204,943,640,480,why is the lady moving her head and fingers,3,39358532049,CW,to examine the screen,attract baby s attention,taking pictures,control the screen,performing,control the screen
193,4564478328,1410,640,360,why does the lioness on the left raise her front legs in the middle of the video,2,45644783282,CW,to balance the cycle,looking for something,fighting,kick the ball,comfortable,fighting
194,6253433310,680,640,480,how did the boy protect his eyes,4,62534333101,DO,wear bib,covered with hands,blanket,turn his head to look around,wear swimming goggles,wear swimming goggles
195,9409566840,1040,640,360,how does the brown dog keep the white dog down,1,94095668402,CH,change hand,hold the dog with its paws,walks around,using leash,lie down on chair,hold the dog with its paws
196,8277866423,829,640,360,why did the brown dog move backwards,3,82778664237,CW,fetch the toy,playing hide and seek,check the cleaning parts,black dog barked at it,excited to play,black dog barked at it
197,4485707628,1933,352,288,how does the black dog interact with brown dog at the end of video,0,44857076285,CH,sniff it,biting its tail,biting its head,push ball to brown dog,bark at it,sniff it
198,12682618843,1458,640,360,how was the toy bear shifted to the front at the start,3,126826188433,CH,jog over,boy shifts it,by zoo keeper,dog shift using mouth,girl shifts it,dog shift using mouth
199,8811725760,631,640,360,what did the girl do after posing for a photo,1,88117257606,TN,turn to look,slide down,speaks and move her body,smile and wave,pass the ipad,slide down
200,2735019707,583,640,480,why is the baby holding a drum in the beginning,2,27350197071,CW,he is frustrated,for boy to play,hit drum,prevent boy from sntching it,shove it away,hit drum
201,3851961428,2062,640,480,what is the relationship between the man wearing red and the boy wearing blue,1,38519614285,DO,parent child,trainer trainee,friends,parents and children,friend,trainer trainee
202,5913180144,1191,640,480,what does the man in blue socks do after he was put down by the man in grey suit,3,59131801442,TN,arm wrestle,play with sand,walk along the lighted up wall,take a step away,bite him,take a step away
203,2834146886,1881,496,370,how many dogs are there,2,28341468869,DC,four,one,two,six,three,two
204,2454242177,1574,320,240,which direction did the baby push the blue toy after the start,0,24542421779,TN,backward,let go of one hand and turn,pick them up from yellow part,forward,hit his legs,backward
205,2604394962,1078,640,480,why did the man put the toy on the ledge of the wall,2,26043949621,CW,stay balance to go up,to attract the boy,play with it,stabilise,for cat to play,play with it
206,5205081904,623,360,480,why does the child turn around near the end of the video,4,52050819041,CW,reaching for bottle,talking,he got the pacifier,to climb down the stairs,picks up the grey jacket,picks up the grey jacket
207,8189958994,1869,640,360,what did the lady do after she stopped the black dog from circling her,3,81899589948,TN,move towards the lady,walk white dog,go to the lady,rubs the dog,moves away,rubs the dog
208,4967810888,1868,640,480,why does the woman in white bend down while walking in near the end,4,49678108882,CW,ensure she do nt fall,pick up a bag,pose,touch lady in blue,stay clear of the plant,stay clear of the plant
209,5875535585,2291,640,360,how does the man in black interact with the audience,1,58755355859,CH,hit the drum,walk up and down,hit with a stick,kneel down,patting his shoulder,walk up and down
210,4765564263,420,640,480,how did the boy in black pants moved from place to place,0,47655642639,CH,walk,jump,cycling,on scooter,swimming,walk
211,5521781780,2697,640,480,why are the men walking around,1,55217817802,CW,finding the ball,looking at the structure around,to carry the box,play with dog,playing with the baby,looking at the structure around
212,2584172238,719,320,240,why did the woman place her hand at the boy s hip in the middle of the video,1,25841722386,CW,take balloon away from baby,support boy,get closer to the bell,clean the hip,check whether baby peed,support boy
213,4882821564,2697,640,480,how did the boy react when he entered the room at the start,3,48828215644,TC,dance,run,stretch his hand out,smile,walk close to it and look,smile
214,3192668394,2079,320,176,why did the man in black sweater hold up a cup of water while talking to friends,4,31926683940,CW,take a picture,hand the drink to someone,tell the lady something,wants to try pouring the water,drink,drink
215,14012319794,3010,640,360,why did the girl pull the tent down towards her in the middle of the video,1,140123197944,CW,take the book,try to take flag on top,carry the baby,pick up something on the floor,talking about it,try to take flag on top
216,4273039295,2214,640,360,how is the boy moving around,1,42730392950,CW,hiking,walking,adult carry him,flying fox,skiing,walking
217,9576671750,825,640,360,why did the person raise his other hand at the beginning of the video,2,95766717509,CW,pick up slippers,pick up the fish,to turn the phone,part of stunt,trying to open present,to turn the phone
218,4626535366,1468,640,360,why does the kid stands near the poster,3,46265353664,CW,drawing on the poster,posing for a picture,adjusting height of the poster,talking about cleanliness to audience,scared the psoter will fall,talking about cleanliness to audience
219,3345608051,2250,640,480,where are the dogs fighting,0,33456080514,DL,barren land,snow wild,living room,garden,grass patch,barren land
220,6024684644,519,640,360,why did the man bend so low,4,60246846446,CW,stabilise himself,adjust shoes,hiding from the dog,avoiding the sun,the hole is very deep,the hole is very deep
221,3078294001,335,640,480,why does the man in white move away from the man in black in the middle,1,30782940013,CW,take his shoes,starts walking while talking,get a drink,answer phone call,help the chef,starts walking while talking
222,4762946272,647,640,360,what did the boy do after the woman poured the flour into the spoon,3,47629462724,TN,take out candle,nodding and smiling,happy,pour flour,looking at her,pour flour
223,4087013668,1442,640,474,where is this video taken,3,40870136689,DL,bedroom,speech event,mountain,kitchen,playground,kitchen
224,11584566583,376,640,480,how did the woman in green adjusts her glasses at the middle,0,115845665833,CH,push up using finger,take off and put on,held on to sides of ladder,nods her head,point her boards to make triangle,push up using finger
225,4010069381,369,640,480,why does the man in brown look towards his back,4,40100693812,CW,wait for the girl,check the screen,playing guitar,dancing together,talk to lady,talk to lady
226,2573424030,1470,320,240,why did the dog stand on 2 legs after seeing the man give a treat to the baby,0,25734240303,CW,wanted food,wants to get pet,smile at camera,bigger dog didnt want it,man touches it,wanted food
227,8513603944,919,640,480,what does the child in blue helmet do after turning around,1,85136039448,TN,the girls riding,continue walking,moves the object,reading something,eat it,continue walking
228,3763643225,1073,640,480,why does the boy run around the room,0,37636432257,CW,put paper giraffe down,doing ballet,play with dog,place the cup on table,catching toy ,put paper giraffe down
229,8563398032,2040,640,360,why did the man with plain black shirt raise his hands after the man beside him touch his nose,4,85633980320,CW,support child,witness for the oath,shaking hands,get off from motorcycle,gesture and make points,gesture and make points
230,6244675392,900,480,640,why does the adult put out her hand towards the baby at the beginning of the video,4,62446753920,CW,to kiss her,tell baby to follow,to carry him,woman s manipulation,hand over the food,hand over the food
231,8177965766,705,640,360,why did the woman walk around as she sings,4,81779657662,CW,for safety,feel the music,playing her instrument,pacing themselves,engage audience,engage audience
232,5445581571,964,640,360,why is the yellow toy on the floor after the white dog left,0,54455815719,CW,white dog left it there,for baby to play,dog s urine,get the brown dog s attention,play with him,white dog left it there
233,3869005094,300,640,480,how did the four people hold their sticks,1,38690050948,CH,with their left hands,use both hands,hold the middle,right hands,lean on wall,use both hands
